,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
17,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
18,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
19,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
20,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
21,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
22,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
23,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
24,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
25,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
26,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
27,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
28,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
29,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
30,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
31,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
32,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
33,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
34,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
35,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
36,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
37,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
38,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
39,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
40,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
41,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
42,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
43,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
44,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
45,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
46,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
47,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
48,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
49,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,1002.0,0.0,0.0,3006.0,391.0
