,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,97.0,97.0,97.0,0.0,169.0,181.0,172.0,0.0,270.0,594.0,270.0,4212.0,97.0
1,0.0,97.0,97.0,97.0,0.0,160.0,184.0,157.0,0.0,270.0,594.0,270.0,4212.0,97.0
2,0.0,97.0,97.0,97.0,0.0,166.0,187.0,173.0,0.0,270.0,594.0,270.0,4212.0,97.0
3,0.0,97.0,97.0,97.0,0.0,170.0,193.0,179.0,0.0,270.0,594.0,270.0,4212.0,97.0
4,0.0,97.0,97.0,97.0,0.0,163.0,185.0,163.0,0.0,270.0,594.0,270.0,4212.0,97.0
5,0.0,106.0,106.0,106.0,0.0,190.0,178.0,163.0,0.0,291.0,648.0,291.0,4563.0,106.0
6,0.0,97.0,97.0,97.0,0.0,159.0,206.0,174.0,0.0,270.0,594.0,270.0,4212.0,97.0
7,0.0,103.0,103.0,103.0,0.0,179.0,177.0,159.0,0.0,282.0,630.0,282.0,4428.0,103.0
8,0.0,97.0,97.0,97.0,0.0,168.0,180.0,169.0,0.0,270.0,594.0,270.0,4212.0,97.0
9,0.0,109.0,109.0,109.0,0.0,161.0,193.0,171.0,0.0,300.0,666.0,300.0,4698.0,109.0
10,0.0,97.0,97.0,97.0,0.0,168.0,183.0,161.0,0.0,270.0,594.0,270.0,4212.0,97.0
11,0.0,97.0,97.0,97.0,0.0,167.0,174.0,178.0,0.0,270.0,594.0,270.0,4212.0,97.0
12,0.0,106.0,106.0,106.0,0.0,168.0,196.0,170.0,0.0,291.0,648.0,291.0,4563.0,106.0
13,0.0,100.0,100.0,100.0,0.0,160.0,187.0,157.0,0.0,271.0,612.0,271.0,4290.0,100.0
14,0.0,97.0,97.0,97.0,0.0,170.0,186.0,158.0,0.0,270.0,594.0,270.0,4212.0,97.0
15,0.0,97.0,97.0,97.0,0.0,166.0,186.0,157.0,0.0,270.0,594.0,270.0,4212.0,97.0
16,0.0,97.0,97.0,97.0,0.0,166.0,179.0,182.0,0.0,270.0,594.0,270.0,4212.0,97.0
17,0.0,97.0,97.0,97.0,0.0,168.0,179.0,165.0,0.0,270.0,594.0,270.0,4212.0,97.0
18,0.0,97.0,97.0,97.0,0.0,175.0,177.0,156.0,0.0,270.0,594.0,270.0,4212.0,97.0
19,0.0,97.0,97.0,97.0,0.0,170.0,184.0,171.0,0.0,270.0,594.0,270.0,4212.0,97.0
20,0.0,97.0,97.0,97.0,0.0,175.0,185.0,162.0,0.0,270.0,594.0,270.0,4212.0,97.0
21,0.0,97.0,97.0,97.0,0.0,170.0,180.0,175.0,0.0,270.0,594.0,270.0,4212.0,97.0
22,0.0,109.0,109.0,109.0,0.0,156.0,210.0,176.0,0.0,300.0,666.0,300.0,4698.0,109.0
23,0.0,103.0,103.0,103.0,0.0,167.0,194.0,165.0,0.0,282.0,630.0,282.0,4428.0,103.0
24,0.0,97.0,97.0,97.0,0.0,165.0,174.0,164.0,0.0,270.0,594.0,270.0,4212.0,97.0
25,0.0,97.0,97.0,97.0,0.0,161.0,174.0,167.0,0.0,270.0,594.0,270.0,4212.0,97.0
26,0.0,97.0,97.0,97.0,0.0,154.0,178.0,168.0,0.0,270.0,594.0,270.0,4212.0,97.0
27,0.0,109.0,109.0,109.0,0.0,168.0,185.0,178.0,0.0,300.0,666.0,300.0,4698.0,109.0
28,0.0,109.0,109.0,109.0,0.0,172.0,189.0,167.0,0.0,300.0,666.0,300.0,4698.0,109.0
29,0.0,100.0,100.0,100.0,0.0,158.0,200.0,152.0,0.0,271.0,612.0,271.0,4290.0,100.0
30,0.0,97.0,97.0,97.0,0.0,174.0,179.0,163.0,0.0,270.0,594.0,270.0,4212.0,97.0
31,0.0,97.0,97.0,97.0,0.0,168.0,172.0,172.0,0.0,270.0,594.0,270.0,4212.0,97.0
32,0.0,97.0,97.0,97.0,0.0,170.0,184.0,169.0,0.0,270.0,594.0,270.0,4212.0,97.0
33,0.0,97.0,97.0,97.0,0.0,175.0,177.0,164.0,0.0,270.0,594.0,270.0,4212.0,97.0
34,0.0,103.0,103.0,103.0,0.0,173.0,172.0,172.0,0.0,282.0,630.0,282.0,4428.0,103.0
35,0.0,97.0,97.0,97.0,0.0,151.0,188.0,166.0,0.0,270.0,594.0,270.0,4212.0,97.0
36,0.0,100.0,100.0,100.0,0.0,165.0,180.0,159.0,0.0,271.0,612.0,271.0,4290.0,100.0
37,0.0,97.0,97.0,97.0,0.0,175.0,190.0,168.0,0.0,270.0,594.0,270.0,4212.0,97.0
38,0.0,106.0,106.0,106.0,0.0,155.0,211.0,162.0,0.0,291.0,648.0,291.0,4563.0,106.0
39,0.0,97.0,97.0,97.0,0.0,165.0,188.0,161.0,0.0,270.0,594.0,270.0,4212.0,97.0
