,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,1002.0,3006.0,391.0
1,0.0,0.0,0.0,391.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,1002.0,3006.0,391.0
2,0.0,0.0,0.0,391.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,1002.0,3006.0,391.0
3,0.0,0.0,0.0,391.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,1002.0,3006.0,391.0
4,0.0,0.0,0.0,391.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,1002.0,3006.0,391.0
5,0.0,0.0,0.0,391.0,0.0,0.0,0.0,622.0,0.0,0.0,0.0,1002.0,3006.0,391.0
6,0.0,0.0,0.0,391.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,1002.0,3006.0,391.0
7,0.0,0.0,0.0,391.0,0.0,0.0,0.0,573.0,0.0,0.0,0.0,1002.0,3006.0,391.0
8,0.0,0.0,0.0,391.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,1002.0,3006.0,391.0
9,0.0,0.0,0.0,391.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0,1002.0,3006.0,391.0
10,0.0,0.0,0.0,391.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,1002.0,3006.0,391.0
11,0.0,0.0,0.0,391.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,1002.0,3006.0,391.0
12,0.0,0.0,0.0,391.0,0.0,0.0,0.0,596.0,0.0,0.0,0.0,1002.0,3006.0,391.0
13,0.0,0.0,0.0,391.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,1002.0,3006.0,391.0
14,0.0,0.0,0.0,391.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,1002.0,3006.0,391.0
15,0.0,0.0,0.0,391.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,1002.0,3006.0,391.0
16,0.0,0.0,0.0,391.0,0.0,0.0,0.0,608.0,0.0,0.0,0.0,1002.0,3006.0,391.0
17,0.0,0.0,0.0,391.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,1002.0,3006.0,391.0
18,0.0,0.0,0.0,391.0,0.0,0.0,0.0,606.0,0.0,0.0,0.0,1002.0,3006.0,391.0
19,0.0,0.0,0.0,391.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,1002.0,3006.0,391.0
20,0.0,0.0,0.0,391.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,1002.0,3006.0,391.0
21,0.0,0.0,0.0,391.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0,1002.0,3006.0,391.0
22,0.0,0.0,0.0,391.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,1002.0,3006.0,391.0
23,0.0,0.0,0.0,391.0,0.0,0.0,0.0,611.0,0.0,0.0,0.0,1002.0,3006.0,391.0
24,0.0,0.0,0.0,391.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,1002.0,3006.0,391.0
25,0.0,0.0,0.0,391.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,1002.0,3006.0,391.0
26,0.0,0.0,0.0,391.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0,1002.0,3006.0,391.0
27,0.0,0.0,0.0,391.0,0.0,0.0,0.0,606.0,0.0,0.0,0.0,1002.0,3006.0,391.0
28,0.0,0.0,0.0,391.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,1002.0,3006.0,391.0
29,0.0,0.0,0.0,391.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,1002.0,3006.0,391.0
30,0.0,0.0,0.0,391.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,1002.0,3006.0,391.0
31,0.0,0.0,0.0,391.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,1002.0,3006.0,391.0
32,0.0,0.0,0.0,391.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,1002.0,3006.0,391.0
33,0.0,0.0,0.0,391.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,1002.0,3006.0,391.0
34,0.0,0.0,0.0,391.0,0.0,0.0,0.0,606.0,0.0,0.0,0.0,1002.0,3006.0,391.0
35,0.0,0.0,0.0,391.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,1002.0,3006.0,391.0
36,0.0,0.0,0.0,391.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,1002.0,3006.0,391.0
37,0.0,0.0,0.0,391.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,1002.0,3006.0,391.0
38,0.0,0.0,0.0,391.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,1002.0,3006.0,391.0
39,0.0,0.0,0.0,391.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,1002.0,3006.0,391.0
40,0.0,0.0,0.0,391.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,1002.0,3006.0,391.0
41,0.0,0.0,0.0,391.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,1002.0,3006.0,391.0
42,0.0,0.0,0.0,391.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,1002.0,3006.0,391.0
43,0.0,0.0,0.0,391.0,0.0,0.0,0.0,611.0,0.0,0.0,0.0,1002.0,3006.0,391.0
44,0.0,0.0,0.0,391.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,1002.0,3006.0,391.0
45,0.0,0.0,0.0,391.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,1002.0,3006.0,391.0
46,0.0,0.0,0.0,391.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,1002.0,3006.0,391.0
47,0.0,0.0,0.0,391.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,1002.0,3006.0,391.0
48,0.0,0.0,0.0,391.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,1002.0,3006.0,391.0
49,0.0,0.0,0.0,391.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,1002.0,3006.0,391.0
